Year,BER Rating,Period of Construction,Dwelling_Category,County,VALUE
2024,D,2000-2004,Apartment,Waterford,11.0
2024,D,2000-2004,Apartment,Westmeath,9.0
2024,D,2000-2004,Apartment,Wexford,8.0
2024,D,2000-2004,Apartment,Wicklow,16.0
2024,D,2000-2004,House,Carlow,11.0
2024,D,2000-2004,House,Cavan,10.0
2024,D,2000-2004,House,Clare,23.0
2024,D,2000-2004,House,Cork,50.0
2024,D,2000-2004,House,Donegal,57.0
2024,D,2000-2004,House,Dublin,45.0
2024,D,2000-2004,House,Galway,47.0
2024,D,2000-2004,House,Kerry,37.0
2024,D,2000-2004,House,Kildare,21.0
2024,D,2000-2004,House,Kilkenny,11.0
2024,D,2000-2004,House,Laois,17.0
2024,D,2000-2004,House,Leitrim,13.0
2024,D,2000-2004,House,Limerick,30.0
2024,D,2000-2004,House,Longford,12.0
2024,D,2000-2004,House,Louth,16.0
2024,D,2000-2004,House,Mayo,22.0
2024,D,2000-2004,House,Meath,23.0
2024,D,2000-2004,House,Monaghan,10.0
2024,D,2000-2004,House,Offaly,13.0
2024,D,2000-2004,House,Roscommon,17.0
2024,D,2000-2004,House,Sligo,11.0
2024,D,2000-2004,House,Tipperary,34.0
2024,D,2000-2004,House,Waterford,25.0
2024,D,2000-2004,House,Westmeath,6.0
2024,D,2000-2004,House,Wexford,71.0
2024,D,2000-2004,House,Wicklow,12.0
2024,D,2005-2009,Apartment,Carlow,1.0
2024,D,2005-2009,Apartment,Cavan,8.0
2024,D,2005-2009,Apartment,Cork,26.0
2024,D,2005-2009,Apartment,Donegal,2.0
2024,D,2005-2009,Apartment,Dublin,19.0
2024,D,2005-2009,Apartment,Galway,19.0
2024,D,2005-2009,Apartment,Kerry,3.0
2024,D,2005-2009,Apartment,Kildare,12.0
2024,D,2005-2009,Apartment,Kilkenny,3.0
2024,D,2005-2009,Apartment,Laois,4.0
2024,D,2005-2009,Apartment,Leitrim,4.0
2024,D,2005-2009,Apartment,Limerick,23.0
2024,D,2005-2009,Apartment,Louth,3.0
2024,D,2005-2009,Apartment,Mayo,32.0
2024,D,2005-2009,Apartment,Meath,7.0
2024,D,2005-2009,Apartment,Monaghan,3.0
2024,D,2005-2009,Apartment,Offaly,1.0
2024,D,2005-2009,Apartment,Sligo,7.0
2024,D,2005-2009,Apartment,Tipperary,10.0
2024,D,2005-2009,Apartment,Waterford,1.0
2024,D,2005-2009,Apartment,Westmeath,5.0
2024,D,2005-2009,Apartment,Wexford,14.0
2024,D,2005-2009,Apartment,Wicklow,5.0
2024,D,2005-2009,House,Carlow,1.0
2024,D,2005-2009,House,Cavan,2.0
2024,D,2005-2009,House,Clare,5.0
2024,D,2005-2009,House,Cork,9.0
2024,D,2005-2009,House,Donegal,11.0
2024,D,2005-2009,House,Dublin,3.0
2024,D,2005-2009,House,Galway,8.0
2024,D,2005-2009,House,Kerry,12.0
2024,D,2005-2009,House,Kildare,1.0
2024,D,2005-2009,House,Kilkenny,1.0
2024,D,2005-2009,House,Laois,4.0
2024,D,2005-2009,House,Leitrim,3.0
2024,D,2005-2009,House,Limerick,6.0
2024,D,2005-2009,House,Longford,4.0
2024,D,2005-2009,House,Louth,1.0
2024,D,2005-2009,House,Mayo,7.0
2024,D,2005-2009,House,Meath,5.0
2024,D,2005-2009,House,Monaghan,2.0
2024,D,2005-2009,House,Offaly,5.0
2024,D,2005-2009,House,Roscommon,5.0
2024,D,2005-2009,House,Sligo,2.0
2024,D,2005-2009,House,Tipperary,7.0
2024,D,2005-2009,House,Waterford,10.0
2024,D,2005-2009,House,Westmeath,2.0
2024,D,2005-2009,House,Wexford,8.0
2024,D,2005-2009,House,Wicklow,4.0
2024,D,2010-2014,Apartment,Kildare,1.0
2024,D,2010-2014,House,Clare,1.0
2024,D,2010-2014,House,Cork,1.0
2024,D,2010-2014,House,Limerick,2.0
2024,D,2010-2014,House,Longford,1.0
2024,D,2010-2014,House,Meath,1.0
2024,D,2010-2014,House,Roscommon,1.0
2024,D,2010-2014,House,Westmeath,1.0
2024,D,2015-2019,House,Cork,1.0
2024,D,2015-2019,House,Wexford,1.0
2024,D,2020-2024,House,Louth,1.0
2024,D,2020-2024,House,Meath,1.0
2024,E,2000-2004,Apartment,Clare,2.0
2024,E,2000-2004,Apartment,Cork,3.0
2024,E,2000-2004,Apartment,Donegal,3.0
2024,E,2000-2004,Apartment,Dublin,2.0
2024,E,2000-2004,Apartment,Galway,2.0
2024,E,2000-2004,Apartment,Kildare,1.0
2024,E,2000-2004,Apartment,Longford,1.0
2024,E,2000-2004,Apartment,Louth,3.0
2024,E,2000-2004,Apartment,Mayo,3.0
2024,E,2000-2004,Apartment,Meath,5.0
2024,E,2000-2004,Apartment,Monaghan,1.0
2024,E,2000-2004,Apartment,Offaly,1.0
2024,E,2000-2004,Apartment,Sligo,1.0
2024,E,2000-2004,Apartment,Westmeath,2.0
2024,E,2000-2004,Apartment,Wexford,3.0
2024,E,2000-2004,House,Carlow,1.0
2024,E,2000-2004,House,Cavan,2.0
2024,E,2000-2004,House,Clare,2.0
2024,E,2000-2004,House,Cork,17.0
2024,E,2000-2004,House,Donegal,11.0
2024,E,2000-2004,House,Dublin,1.0
2024,E,2000-2004,House,Galway,4.0
2024,E,2000-2004,House,Kerry,2.0
2024,E,2000-2004,House,Kilkenny,3.0
2024,E,2000-2004,House,Leitrim,1.0
2024,E,2000-2004,House,Limerick,6.0
2024,E,2000-2004,House,Longford,4.0
2024,E,2000-2004,House,Louth,4.0
2024,E,2000-2004,House,Mayo,1.0
2024,E,2000-2004,House,Meath,3.0
2024,E,2000-2004,House,Offaly,6.0
2024,E,2000-2004,House,Roscommon,2.0
2024,E,2000-2004,House,Sligo,3.0
2024,E,2000-2004,House,Tipperary,3.0
2024,E,2000-2004,House,Waterford,8.0
2024,E,2000-2004,House,Westmeath,4.0
2024,E,2000-2004,House,Wexford,5.0
2024,E,2000-2004,House,Wicklow,1.0
2024,E,2005-2009,Apartment,Cork,12.0
2024,E,2005-2009,Apartment,Galway,1.0
2024,E,2005-2009,Apartment,Kilkenny,1.0
2024,E,2005-2009,Apartment,Limerick,4.0
2024,E,2005-2009,Apartment,Louth,1.0
2024,E,2005-2009,Apartment,Mayo,2.0
2024,E,2005-2009,Apartment,Meath,6.0
2024,E,2005-2009,Apartment,Tipperary,4.0
2024,E,2005-2009,Apartment,Wexford,2.0
2024,E,2005-2009,House,Carlow,1.0
2024,E,2005-2009,House,Cork,3.0
2024,E,2005-2009,House,Donegal,3.0
2024,E,2005-2009,House,Kerry,5.0
2024,E,2005-2009,House,Mayo,3.0
2024,E,2005-2009,House,Offaly,1.0
2024,E,2005-2009,House,Roscommon,1.0
2024,E,2005-2009,House,Sligo,1.0
2024,E,2005-2009,House,Tipperary,1.0
2024,E,2005-2009,House,Waterford,2.0
2024,E,2005-2009,House,Westmeath,1.0
2024,E,2005-2009,House,Wexford,3.0
2024,E,2010-2014,House,Limerick,2.0
2024,F-G,2000-2004,Apartment,Dublin,4.0
2024,F-G,2000-2004,Apartment,Galway,2.0
2024,F-G,2000-2004,Apartment,Kildare,1.0
2024,F-G,2000-2004,Apartment,Meath,2.0
2024,F-G,2000-2004,Apartment,Waterford,1.0
2024,F-G,2000-2004,House,Carlow,2.0
2024,F-G,2000-2004,House,Cavan,1.0
2024,F-G,2000-2004,House,Clare,1.0
2024,F-G,2000-2004,House,Donegal,3.0
2024,F-G,2000-2004,House,Dublin,1.0
2024,F-G,2000-2004,House,Kerry,3.0
2024,F-G,2000-2004,House,Leitrim,3.0
2024,F-G,2000-2004,House,Limerick,1.0
2024,F-G,2000-2004,House,Mayo,1.0
2024,F-G,2000-2004,House,Meath,1.0
2024,F-G,2000-2004,House,Offaly,1.0
2024,F-G,2000-2004,House,Tipperary,3.0
2024,F-G,2000-2004,House,Waterford,3.0
2024,F-G,2000-2004,House,Westmeath,3.0
2024,F-G,2000-2004,House,Wexford,4.0
2024,F-G,2005-2009,Apartment,Galway,1.0
2024,F-G,2005-2009,Apartment,Mayo,4.0
2024,F-G,2005-2009,Apartment,Monaghan,1.0
2024,F-G,2005-2009,Apartment,Tipperary,1.0
2024,F-G,2005-2009,House,Cavan,2.0
2024,F-G,2005-2009,House,Cork,1.0
2024,F-G,2005-2009,House,Donegal,1.0
2024,F-G,2005-2009,House,Galway,1.0
2024,F-G,2005-2009,House,Kerry,2.0
2024,F-G,2005-2009,House,Laois,1.0
2024,F-G,2005-2009,House,Limerick,1.0
2024,F-G,2005-2009,House,Longford,1.0
2024,F-G,2005-2009,House,Louth,1.0
2024,F-G,2005-2009,House,Tipperary,1.0
2024,F-G,2010-2014,House,Kerry,1.0
2024,F-G,2015-2019,House,Galway,1.0
2025,A1,2000-2004,Apartment,Donegal,5.0
2025,A1,2000-2004,Apartment,Kerry,1.0
2025,A1,2000-2004,Apartment,Westmeath,3.0
2025,A1,2000-2004,House,Cavan,4.0
2025,A1,2000-2004,House,Clare,9.0
2025,A1,2000-2004,House,Cork,32.0
2025,A1,2000-2004,House,Donegal,28.0
2025,A1,2000-2004,House,Dublin,9.0
2025,A1,2000-2004,House,Galway,38.0
2025,A1,2000-2004,House,Kerry,26.0
2025,A1,2000-2004,House,Kildare,7.0
2025,A1,2000-2004,House,Kilkenny,8.0
2025,A1,2000-2004,House,Laois,3.0
2025,A1,2000-2004,House,Leitrim,3.0
2025,A1,2000-2004,House,Limerick,8.0
2025,A1,2000-2004,House,Longford,1.0
2025,A1,2000-2004,House,Louth,3.0
2025,A1,2000-2004,House,Mayo,31.0
2025,A1,2000-2004,House,Meath,12.0
2025,A1,2000-2004,House,Monaghan,1.0
2025,A1,2000-2004,House,Offaly,6.0
2025,A1,2000-2004,House,Roscommon,7.0
2025,A1,2000-2004,House,Sligo,10.0
2025,A1,2000-2004,House,Tipperary,19.0
2025,A1,2000-2004,House,Waterford,12.0
2025,A1,2000-2004,House,Westmeath,1.0
2025,A1,2000-2004,House,Wexford,13.0
2025,A1,2000-2004,House,Wicklow,4.0
2025,A1,2005-2009,Apartment,Laois,1.0
2025,A1,2005-2009,Apartment,Limerick,2.0
2025,A1,2005-2009,Apartment,Louth,1.0
2025,A1,2005-2009,House,Carlow,5.0
2025,A1,2005-2009,House,Cavan,6.0
2025,A1,2005-2009,House,Clare,6.0
2025,A1,2005-2009,House,Cork,36.0
2025,A1,2005-2009,House,Donegal,22.0
2025,A1,2005-2009,House,Dublin,9.0
2025,A1,2005-2009,House,Galway,31.0
2025,A1,2005-2009,House,Kerry,24.0
2025,A1,2005-2009,House,Kildare,13.0
2025,A1,2005-2009,House,Kilkenny,14.0
2025,A1,2005-2009,House,Laois,20.0
2025,A1,2005-2009,House,Leitrim,2.0
2025,A1,2005-2009,House,Limerick,14.0
2025,A1,2005-2009,House,Longford,5.0
2025,A1,2005-2009,House,Louth,11.0
2025,A1,2005-2009,House,Mayo,28.0
2025,A1,2005-2009,House,Meath,7.0
2025,A1,2005-2009,House,Monaghan,6.0
2025,A1,2005-2009,House,Offaly,6.0
2025,A1,2005-2009,House,Roscommon,8.0
2025,A1,2005-2009,House,Sligo,13.0
2025,A1,2005-2009,House,Tipperary,19.0
2025,A1,2005-2009,House,Waterford,13.0
2025,A1,2005-2009,House,Westmeath,4.0
2025,A1,2005-2009,House,Wexford,12.0
2025,A1,2005-2009,House,Wicklow,5.0
2025,A1,2010-2014,House,Carlow,1.0
2025,A1,2010-2014,House,Cavan,3.0
2025,A1,2010-2014,House,Clare,6.0
2025,A1,2010-2014,House,Cork,13.0
2025,A1,2010-2014,House,Donegal,6.0
2025,A1,2010-2014,House,Dublin,10.0
2025,A1,2010-2014,House,Galway,11.0
2025,A1,2010-2014,House,Kerry,8.0
2025,A1,2010-2014,House,Kildare,4.0
2025,A1,2010-2014,House,Kilkenny,2.0
2025,A1,2010-2014,House,Laois,1.0
2025,A1,2010-2014,House,Leitrim,1.0
2025,A1,2010-2014,House,Limerick,8.0
2025,A1,2010-2014,House,Mayo,8.0
2025,A1,2010-2014,House,Meath,6.0
2025,A1,2010-2014,House,Monaghan,1.0
2025,A1,2010-2014,House,Offaly,1.0
2025,A1,2010-2014,House,Roscommon,1.0
2025,A1,2010-2014,House,Sligo,4.0
2025,A1,2010-2014,House,Tipperary,1.0
2025,A1,2010-2014,House,Waterford,2.0
2025,A1,2010-2014,House,Westmeath,1.0
2025,A1,2010-2014,House,Wexford,2.0
2025,A1,2010-2014,House,Wicklow,5.0
2025,A1,2015-2019,House,Carlow,11.0
2025,A1,2015-2019,House,Cavan,5.0
2025,A1,2015-2019,House,Clare,23.0
2025,A1,2015-2019,House,Cork,162.0
2025,A1,2015-2019,House,Donegal,18.0
2025,A1,2015-2019,House,Dublin,106.0
2025,A1,2015-2019,House,Galway,88.0
2025,A1,2015-2019,House,Kerry,27.0
2025,A1,2015-2019,House,Kildare,78.0
2025,A1,2015-2019,House,Kilkenny,27.0
2025,A1,2015-2019,House,Laois,10.0
2025,A1,2015-2019,House,Leitrim,3.0
2025,A1,2015-2019,House,Limerick,38.0
2025,A1,2015-2019,House,Longford,2.0
2025,A1,2015-2019,House,Louth,28.0
2025,A1,2015-2019,House,Mayo,28.0
2025,A1,2015-2019,House,Meath,86.0
2025,A1,2015-2019,House,Monaghan,7.0
2025,A1,2015-2019,House,Offaly,10.0
2025,A1,2015-2019,House,Roscommon,8.0
2025,A1,2015-2019,House,Sligo,13.0
2025,A1,2015-2019,House,Tipperary,23.0
2025,A1,2015-2019,House,Waterford,38.0
2025,A1,2015-2019,House,Westmeath,10.0
2025,A1,2015-2019,House,Wexford,33.0
2025,A1,2015-2019,House,Wicklow,33.0
2025,A1,2020-2024,Apartment,Cork,4.0
2025,A1,2020-2024,Apartment,Dublin,4.0
2025,A1,2020-2024,Apartment,Kildare,3.0
2025,A1,2020-2024,Apartment,Meath,47.0
2025,A1,2020-2024,House,Carlow,22.0
2025,A1,2020-2024,House,Cavan,8.0
2025,A1,2020-2024,House,Clare,26.0
2025,A1,2020-2024,House,Cork,210.0
2025,A1,2020-2024,House,Donegal,43.0
2025,A1,2020-2024,House,Dublin,145.0
2025,A1,2020-2024,House,Galway,59.0
2025,A1,2020-2024,House,Kerry,21.0
2025,A1,2020-2024,House,Kildare,112.0
2025,A1,2020-2024,House,Kilkenny,27.0
2025,A1,2020-2024,House,Laois,10.0
2025,A1,2020-2024,House,Leitrim,6.0
2025,A1,2020-2024,House,Limerick,26.0
2025,A1,2020-2024,House,Longford,6.0
2025,A1,2020-2024,House,Louth,36.0
2025,A1,2020-2024,House,Mayo,46.0
2025,A1,2020-2024,House,Meath,45.0
2025,A1,2020-2024,House,Monaghan,10.0
2025,A1,2020-2024,House,Offaly,17.0
2025,A1,2020-2024,House,Roscommon,15.0
2025,A1,2020-2024,House,Sligo,11.0
2025,A1,2020-2024,House,Tipperary,25.0
2025,A1,2020-2024,House,Waterford,25.0
2025,A1,2020-2024,House,Westmeath,27.0
2025,A1,2020-2024,House,Wexford,32.0
2025,A1,2020-2024,House,Wicklow,21.0
2025,A1,2025-2029,Apartment,Cork,1.0
2025,A1,2025-2029,Apartment,Dublin,12.0
2025,A1,2025-2029,Apartment,Laois,12.0
2025,A1,2025-2029,Apartment,Limerick,2.0
2025,A1,2025-2029,Apartment,Louth,7.0
2025,A1,2025-2029,Apartment,Meath,6.0
2025,A1,2025-2029,Apartment,Wicklow,8.0
2025,A1,2025-2029,House,Carlow,7.0
2025,A1,2025-2029,House,Cavan,4.0
2025,A1,2025-2029,House,Clare,16.0
2025,A1,2025-2029,House,Cork,136.0
2025,A1,2025-2029,House,Donegal,22.0
2025,A1,2025-2029,House,Dublin,196.0
2025,A1,2025-2029,House,Galway,39.0
2025,A1,2025-2029,House,Kerry,5.0
2025,A1,2025-2029,House,Kildare,14.0
2025,A1,2025-2029,House,Kilkenny,10.0
2025,A1,2025-2029,House,Laois,177.0
2025,A1,2025-2029,House,Limerick,26.0
2025,A1,2025-2029,House,Longford,1.0
2025,A1,2025-2029,House,Louth,60.0
2025,A1,2025-2029,House,Mayo,19.0
2025,A1,2025-2029,House,Meath,103.0
2025,A1,2025-2029,House,Monaghan,4.0
2025,A1,2025-2029,House,Offaly,25.0
2025,A1,2025-2029,House,Roscommon,1.0
2025,A1,2025-2029,House,Sligo,4.0
2025,A1,2025-2029,House,Tipperary,21.0
2025,A1,2025-2029,House,Waterford,26.0
2025,A1,2025-2029,House,Westmeath,168.0
2025,A1,2025-2029,House,Wexford,37.0
2025,A1,2025-2029,House,Wicklow,18.0
2025,A2,2000-2004,Apartment,Dublin,7.0
2025,A2,2000-2004,Apartment,Galway,1.0
2025,A2,2000-2004,Apartment,Kildare,1.0
2025,A2,2000-2004,Apartment,Westmeath,3.0
2025,A2,2000-2004,House,Carlow,6.0
2025,A2,2000-2004,House,Cavan,4.0
2025,A2,2000-2004,House,Clare,10.0
2025,A2,2000-2004,House,Cork,47.0
2025,A2,2000-2004,House,Donegal,21.0
2025,A2,2000-2004,House,Dublin,7.0
2025,A2,2000-2004,House,Galway,21.0
2025,A2,2000-2004,House,Kerry,16.0
2025,A2,2000-2004,House,Kildare,10.0
2025,A2,2000-2004,House,Kilkenny,8.0
2025,A2,2000-2004,House,Laois,7.0
2025,A2,2000-2004,House,Leitrim,4.0
2025,A2,2000-2004,House,Limerick,15.0
2025,A2,2000-2004,House,Louth,14.0
2025,A2,2000-2004,House,Mayo,20.0
2025,A2,2000-2004,House,Meath,13.0
2025,A2,2000-2004,House,Monaghan,1.0
2025,A2,2000-2004,House,Offaly,4.0
2025,A2,2000-2004,House,Roscommon,7.0
2025,A2,2000-2004,House,Sligo,6.0
2025,A2,2000-2004,House,Tipperary,22.0
2025,A2,2000-2004,House,Waterford,16.0
2025,A2,2000-2004,House,Westmeath,7.0
2025,A2,2000-2004,House,Wexford,11.0
2025,A2,2000-2004,House,Wicklow,4.0
2025,A2,2005-2009,Apartment,Cork,9.0
2025,A2,2005-2009,Apartment,Donegal,1.0
2025,A2,2005-2009,Apartment,Dublin,1.0
2025,A2,2005-2009,Apartment,Galway,5.0
2025,A2,2005-2009,Apartment,Kerry,18.0
2025,A2,2005-2009,Apartment,Laois,2.0
2025,A2,2005-2009,Apartment,Limerick,34.0
2025,A2,2005-2009,Apartment,Mayo,4.0
2025,A2,2005-2009,Apartment,Roscommon,6.0
2025,A2,2005-2009,Apartment,Westmeath,1.0
2025,A2,2005-2009,Apartment,Wexford,1.0
2025,A2,2005-2009,House,Carlow,7.0
2025,A2,2005-2009,House,Cavan,17.0
2025,A2,2005-2009,House,Clare,21.0
2025,A2,2005-2009,House,Cork,86.0
2025,A2,2005-2009,House,Donegal,34.0
2025,A2,2005-2009,House,Dublin,9.0
2025,A2,2005-2009,House,Galway,69.0
2025,A2,2005-2009,House,Kerry,75.0
2025,A2,2005-2009,House,Kildare,33.0
2025,A2,2005-2009,House,Kilkenny,16.0
2025,A2,2005-2009,House,Laois,59.0
2025,A2,2005-2009,House,Leitrim,2.0
2025,A2,2005-2009,House,Limerick,31.0
2025,A2,2005-2009,House,Longford,6.0
2025,A2,2005-2009,House,Louth,16.0
2025,A2,2005-2009,House,Mayo,48.0
2025,A2,2005-2009,House,Meath,22.0
2025,A2,2005-2009,House,Monaghan,3.0
2025,A2,2005-2009,House,Offaly,10.0
2025,A2,2005-2009,House,Roscommon,8.0
2025,A2,2005-2009,House,Sligo,9.0
2025,A2,2005-2009,House,Tipperary,38.0
2025,A2,2005-2009,House,Waterford,20.0
2025,A2,2005-2009,House,Westmeath,14.0
2025,A2,2005-2009,House,Wexford,57.0
2025,A2,2005-2009,House,Wicklow,14.0
2025,A2,2010-2014,House,Carlow,3.0
2025,A2,2010-2014,House,Cavan,4.0
2025,A2,2010-2014,House,Clare,7.0
2025,A2,2010-2014,House,Cork,34.0
2025,A2,2010-2014,House,Donegal,5.0
2025,A2,2010-2014,House,Dublin,16.0
2025,A2,2010-2014,House,Galway,19.0
2025,A2,2010-2014,House,Kerry,19.0
2025,A2,2010-2014,House,Kildare,24.0
2025,A2,2010-2014,House,Kilkenny,8.0
2025,A2,2010-2014,House,Laois,7.0
2025,A2,2010-2014,House,Leitrim,1.0
2025,A2,2010-2014,House,Limerick,12.0
2025,A2,2010-2014,House,Longford,4.0
2025,A2,2010-2014,House,Louth,10.0
2025,A2,2010-2014,House,Mayo,7.0
2025,A2,2010-2014,House,Meath,14.0
2025,A2,2010-2014,House,Monaghan,4.0
2025,A2,2010-2014,House,Offaly,6.0
2025,A2,2010-2014,House,Roscommon,5.0
2025,A2,2010-2014,House,Sligo,7.0
2025,A2,2010-2014,House,Tipperary,22.0
2025,A2,2010-2014,House,Waterford,9.0
2025,A2,2010-2014,House,Westmeath,6.0
2025,A2,2010-2014,House,Wexford,11.0
2025,A2,2010-2014,House,Wicklow,14.0
2025,A2,2015-2019,Apartment,Dublin,2.0
2025,A2,2015-2019,Apartment,Meath,1.0
2025,A2,2015-2019,House,Carlow,6.0
2025,A2,2015-2019,House,Cavan,4.0
2025,A2,2015-2019,House,Clare,19.0
2025,A2,2015-2019,House,Cork,119.0
2025,A2,2015-2019,House,Donegal,18.0
2025,A2,2015-2019,House,Dublin,76.0
2025,A2,2015-2019,House,Galway,42.0
2025,A2,2015-2019,House,Kerry,16.0
2025,A2,2015-2019,House,Kildare,74.0
2025,A2,2015-2019,House,Kilkenny,18.0
2025,A2,2015-2019,House,Laois,22.0
2025,A2,2015-2019,House,Leitrim,4.0
2025,A2,2015-2019,House,Limerick,36.0
2025,A2,2015-2019,House,Longford,5.0
2025,A2,2015-2019,House,Louth,28.0
2025,A2,2015-2019,House,Mayo,20.0
2025,A2,2015-2019,House,Meath,60.0
2025,A2,2015-2019,House,Monaghan,14.0
2025,A2,2015-2019,House,Offaly,19.0
2025,A2,2015-2019,House,Roscommon,6.0
2025,A2,2015-2019,House,Sligo,9.0
2025,A2,2015-2019,House,Tipperary,26.0
2025,A2,2015-2019,House,Waterford,23.0
2025,A2,2015-2019,House,Westmeath,13.0
2025,A2,2015-2019,House,Wexford,29.0
2025,A2,2015-2019,House,Wicklow,19.0
2025,A2,2020-2024,Apartment,Cork,172.0
2025,A2,2020-2024,Apartment,Donegal,2.0
2025,A2,2020-2024,Apartment,Dublin,289.0
2025,A2,2020-2024,Apartment,Galway,91.0
2025,A2,2020-2024,Apartment,Kerry,34.0
2025,A2,2020-2024,Apartment,Kildare,80.0
2025,A2,2020-2024,Apartment,Kilkenny,37.0
2025,A2,2020-2024,Apartment,Laois,5.0
2025,A2,2020-2024,Apartment,Limerick,30.0
2025,A2,2020-2024,Apartment,Louth,8.0
2025,A2,2020-2024,Apartment,Mayo,6.0
2025,A2,2020-2024,Apartment,Meath,20.0
2025,A2,2020-2024,Apartment,Monaghan,12.0
2025,A2,2020-2024,Apartment,Sligo,16.0
2025,A2,2020-2024,Apartment,Tipperary,1.0
2025,A2,2020-2024,Apartment,Waterford,18.0
2025,A2,2020-2024,Apartment,Westmeath,52.0
2025,A2,2020-2024,Apartment,Wexford,5.0
2025,A2,2020-2024,Apartment,Wicklow,73.0
2025,A2,2020-2024,House,Carlow,80.0
2025,A2,2020-2024,House,Cavan,59.0
2025,A2,2020-2024,House,Clare,97.0
2025,A2,2020-2024,House,Cork,940.0
2025,A2,2020-2024,House,Donegal,181.0
2025,A2,2020-2024,House,Dublin,275.0
2025,A2,2020-2024,House,Galway,302.0
2025,A2,2020-2024,House,Kerry,149.0
2025,A2,2020-2024,House,Kildare,261.0
2025,A2,2020-2024,House,Kilkenny,109.0
2025,A2,2020-2024,House,Laois,154.0
2025,A2,2020-2024,House,Leitrim,18.0
2025,A2,2020-2024,House,Limerick,128.0
2025,A2,2020-2024,House,Longford,17.0
2025,A2,2020-2024,House,Louth,127.0
2025,A2,2020-2024,House,Mayo,155.0
2025,A2,2020-2024,House,Meath,248.0
2025,A2,2020-2024,House,Monaghan,46.0
2025,A2,2020-2024,House,Offaly,146.0
2025,A2,2020-2024,House,Roscommon,39.0
2025,A2,2020-2024,House,Sligo,61.0
2025,A2,2020-2024,House,Tipperary,165.0
2025,A2,2020-2024,House,Waterford,68.0
2025,A2,2020-2024,House,Westmeath,79.0
2025,A2,2020-2024,House,Wexford,101.0
2025,A2,2020-2024,House,Wicklow,153.0
2025,A2,2025-2029,Apartment,Cavan,5.0
2025,A2,2025-2029,Apartment,Clare,2.0
2025,A2,2025-2029,Apartment,Cork,182.0
2025,A2,2025-2029,Apartment,Donegal,10.0
2025,A2,2025-2029,Apartment,Dublin,1138.0
2025,A2,2025-2029,Apartment,Galway,162.0
2025,A2,2025-2029,Apartment,Kerry,50.0
2025,A2,2025-2029,Apartment,Kildare,232.0
2025,A2,2025-2029,Apartment,Kilkenny,39.0
2025,A2,2025-2029,Apartment,Laois,82.0
2025,A2,2025-2029,Apartment,Leitrim,8.0
2025,A2,2025-2029,Apartment,Limerick,49.0
2025,A2,2025-2029,Apartment,Louth,333.0
2025,A2,2025-2029,Apartment,Mayo,2.0
2025,A2,2025-2029,Apartment,Meath,272.0
2025,A2,2025-2029,Apartment,Monaghan,1.0
2025,A2,2025-2029,Apartment,Offaly,16.0
2025,A2,2025-2029,Apartment,Roscommon,7.0
2025,A2,2025-2029,Apartment,Sligo,52.0
2025,A2,2025-2029,Apartment,Tipperary,23.0
2025,A2,2025-2029,Apartment,Waterford,59.0
2025,A2,2025-2029,Apartment,Westmeath,36.0
2025,A2,2025-2029,Apartment,Wexford,50.0
2025,A2,2025-2029,Apartment,Wicklow,246.0
2025,A2,2025-2029,House,Carlow,51.0
2025,A2,2025-2029,House,Cavan,139.0
2025,A2,2025-2029,House,Clare,263.0
2025,A2,2025-2029,House,Cork,1637.0
2025,A2,2025-2029,House,Donegal,140.0
2025,A2,2025-2029,House,Dublin,1186.0
2025,A2,2025-2029,House,Galway,511.0
2025,A2,2025-2029,House,Kerry,180.0
2025,A2,2025-2029,House,Kildare,1199.0
2025,A2,2025-2029,House,Kilkenny,264.0
2025,A2,2025-2029,House,Laois,381.0
2025,A2,2025-2029,House,Leitrim,31.0
2025,A2,2025-2029,House,Limerick,337.0
2025,A2,2025-2029,House,Longford,6.0
2025,A2,2025-2029,House,Louth,720.0
2025,A2,2025-2029,House,Mayo,126.0
2025,A2,2025-2029,House,Meath,1075.0
2025,A2,2025-2029,House,Monaghan,79.0
2025,A2,2025-2029,House,Offaly,110.0
2025,A2,2025-2029,House,Roscommon,92.0
2025,A2,2025-2029,House,Sligo,175.0
2025,A2,2025-2029,House,Tipperary,476.0
2025,A2,2025-2029,House,Waterford,434.0
2025,A2,2025-2029,House,Westmeath,199.0
2025,A2,2025-2029,House,Wexford,537.0
2025,A2,2025-2029,House,Wicklow,626.0
2025,A3,2000-2004,Apartment,Carlow,3.0
2025,A3,2000-2004,Apartment,Cork,2.0
2025,A3,2000-2004,Apartment,Dublin,25.0
2025,A3,2000-2004,Apartment,Galway,9.0
2025,A3,2000-2004,Apartment,Meath,1.0
2025,A3,2000-2004,Apartment,Sligo,1.0
2025,A3,2000-2004,Apartment,Westmeath,3.0
2025,A3,2000-2004,Apartment,Wexford,2.0
2025,A3,2000-2004,House,Carlow,19.0
2025,A3,2000-2004,House,Cavan,13.0
2025,A3,2000-2004,House,Clare,27.0
2025,A3,2000-2004,House,Cork,188.0
2025,A3,2000-2004,House,Donegal,46.0
2025,A3,2000-2004,House,Dublin,94.0
2025,A3,2000-2004,House,Galway,62.0
2025,A3,2000-2004,House,Kerry,33.0
2025,A3,2000-2004,House,Kildare,60.0
2025,A3,2000-2004,House,Kilkenny,25.0
2025,A3,2000-2004,House,Laois,18.0
2025,A3,2000-2004,House,Leitrim,5.0
2025,A3,2000-2004,House,Limerick,39.0
2025,A3,2000-2004,House,Longford,10.0
